CD_auc,HYP_auc,MI_auc,NORM_auc,STTC_auc,macro_auc,n,seed,subgroup,variant
0.9133907742805228,0.9025036284470247,0.9257937680885133,0.9475521139611816,0.9364016371183613,0.9251283843791208,1538,2035,meta_incomplete,none
0.9117536925317247,0.9084132055378062,0.9166168341525313,0.9440390613423542,0.9225779618420585,0.9206801510812948,1066,2036,sex_male,none
0.9271649099654449,0.9097440469556818,0.9362608117099135,0.9568483841739656,0.9460024082751818,0.9352041122160376,1132,2036,sex_female,none
0.8682422228933857,0.966119982736297,0.9779531845400109,0.8901245551601423,0.9680491921871233,0.9340978275033918,345,2036,age_lt45,none
0.9013176338659938,0.9151322578893053,0.9224557741999603,0.9330998563218391,0.948356807511737,0.924072465957767,703,2036,age_45_65,none
0.9292804016156442,0.886967772931009,0.9053835191550005,0.9531619245675395,0.9118495077355837,0.9173286252009554,1150,2036,age_gt65,none
0.9474112225535375,0.9148921217232413,0.9457364341085271,0.9568645128054165,0.9372606774668631,0.9404329937315172,660,2036,meta_complete,none
0.9097098646034818,0.9030615021770682,0.9231058761485741,0.9502651450101218,0.9348910850758427,0.9242066946030176,1538,2036,meta_incomplete,none
0.9072186394840857,0.9050170645602208,0.919772083096325,0.943590911226522,0.9234761601359244,0.9198149717006154,1066,2037,sex_male,none
0.9256802514369062,0.9162301719974738,0.9313131313131312,0.9543975888452633,0.9464908335630384,0.9348223954311626,1132,2037,sex_female,none
0.8352461491996375,0.949719464825205,0.9629831246597713,0.8974088078291814,0.9657583795514829,0.9222231852130556,345,2037,age_lt45,none
0.9066722736192879,0.9176307642170441,0.9192133770622143,0.9317692006269592,0.9471830985915493,0.924493742823411,703,2037,age_45_65,none
0.9265925978031091,0.8905054894660123,0.9038142342191298,0.9487782399092543,0.9145886075949368,0.9168558337984883,1150,2037,age_gt65,none
0.942260775277853,0.919284559702017,0.9488459685542854,0.9596151015602001,0.9366715758468336,0.9413355961882377,660,2037,meta_complete,none
0.9075927554070689,0.9036738026124819,0.9205817244613052,0.947267627329451,0.9359603522520076,0.9230152524124628,1538,2037,meta_incomplete,none
0.9120293322238404,0.9106018297233612,0.9120273811433767,0.9397057388513623,0.9197462036742062,0.9188220971232294,1066,2038,sex_male,none
0.9295047665352758,0.9172034622385675,0.9302364967035627,0.9542685996174367,0.9479802888963038,0.9358387227982293,1132,2038,sex_female,none
0.8514044095439444,0.9568407423392318,0.9727817093086554,0.8910142348754448,0.9688931757897274,0.9281868543714007,345,2038,age_lt45,none
0.9074432296047098,0.9219216772581609,0.9212507453786525,0.9282425548589341,0.951225873761085,0.9260168161723084,703,2038,age_45_65,none
0.93046510853026,0.8927329406176809,0.8952468773576996,0.9475257585783156,0.9095991561181435,0.9151139682404199,1150,2038,age_gt65,none
0.9488094049164658,0.9188277461522244,0.9406706667250617,0.9584283926994406,0.9317938144329897,0.9397060049852366,660,2038,meta_complete,none
0.9105538948478987,0.908717343976778,0.9173749673051118,0.9447636245678491,0.9366053070566784,0.9236030275508632,1538,2038,meta_incomplete,none
0.9110879966715206,0.9074404836775596,0.9121683706955648,0.9411586126139802,0.920250610597855,0.918421214851296,1066,2039,sex_male,none
0.9324871069127785,0.9114380177569746,0.9345793261960927,0.9546775898520085,0.949566462108353,0.9365497005652414,1132,2039,sex_female,none
