macro_auc_max,macro_auc_mean,macro_auc_min,macro_auc_n,macro_auc_std,macro_auprc_max,macro_auprc_mean,macro_auprc_min,macro_auprc_n,macro_auprc_std,macro_brier_max,macro_brier_mean,macro_brier_min,macro_brier_n,macro_brier_std,macro_ece_max,macro_ece_mean,macro_ece_min,macro_ece_n,macro_ece_std,n_runs,variant
0.9285735048555803,0.9270652971971591,0.9250234705927436,20,0.0010978509178189025,0.8209438521693343,0.8175517545745933,0.811213964636071,20,0.0024788038802928416,0.10363460932341964,0.09815104603215635,0.09560765374424295,20,0.0018596450089969285,0.09235306196822354,0.07823175116558785,0.0725535406214689,20,0.004310342387213981,20,none
0.9295051929671599,0.9277178263703286,0.9259502473332123,20,0.0010398329244843778,0.8235052608742024,0.8195485782230681,0.813394647134378,20,0.0028468905881859205,0.10048561219922328,0.09751801260179604,0.09565041006677112,20,0.0012494665262088528,0.08493349501457603,0.07728411890194693,0.0716811417596587,20,0.003075237298291595,20,demo
0.9307897168846091,0.9289341569451517,0.9262236280898893,20,0.0012928026022755437,0.8260524267573335,0.8217974180941517,0.8168842957278478,20,0.002709756331188251,0.09901198700393063,0.09610333798145021,0.09403624655543774,20,0.001316583352277544,0.08007242162906074,0.07537775926960598,0.07103712333421815,20,0.0025819414213967824,20,demo+anthro
