CD_auc,HYP_auc,MI_auc,NORM_auc,STTC_auc,condition,macro_auc,macro_auprc,macro_brier,macro_ece,n_test,seed,variant,w_fused
0.9215000852886547,0.9092466563623746,0.9245476610767872,0.9480789200415369,0.936530936218478,normal,0.9279808517975663,0.8172070668014335,0.09825005617476015,0.07792127398973028,2198,2039,none,1.0
0.9215000852886547,0.9092466563623746,0.9245476610767872,0.9480789200415369,0.936530936218478,shuffle_val,0.9279808517975663,0.8172070668014335,0.09825005617476015,0.07792127398973028,2198,2039,none,1.0
0.9215000852886547,0.9092466563623746,0.9245476610767872,0.9480789200415369,0.936530936218478,mask_only,0.9279808517975663,0.8172070668014335,0.09825005617476015,0.07792127398973028,2198,2039,none,1.0
0.9215000852886547,0.9092466563623746,0.9245476610767872,0.9480789200415369,0.936530936218478,none,0.9279808517975663,0.8172070668014335,0.09825005617476015,0.07792127398973028,2198,2039,none,1.0
0.9142576570258899,0.9092998864424958,0.9210436893203885,0.9455555975969158,0.9353131505968179,normal,0.9250939961965015,0.8152092582312079,0.100057833108917,0.08170783688816685,2198,2040,none,1.0
0.9142576570258899,0.9092998864424958,0.9210436893203885,0.9455555975969158,0.9353131505968179,shuffle_val,0.9250939961965015,0.8152092582312079,0.100057833108917,0.08170783688816685,2198,2040,none,1.0
0.9142576570258899,0.9092998864424958,0.9210436893203885,0.9455555975969158,0.9353131505968179,mask_only,0.9250939961965015,0.8152092582312079,0.100057833108917,0.08170783688816685,2198,2040,none,1.0
0.9142576570258899,0.9092998864424958,0.9210436893203885,0.9455555975969158,0.9353131505968179,none,0.9250939961965015,0.8152092582312079,0.100057833108917,0.08170783688816685,2198,2040,none,1.0
0.9195147549372655,0.9108494732193553,0.923918799646955,0.9471960514754416,0.9335482770736978,normal,0.9270054712705431,0.8176732202549356,0.09676068741823685,0.07477632122747498,2198,2041,none,1.0
0.9195147549372655,0.9108494732193553,0.923918799646955,0.9471960514754416,0.9335482770736978,shuffle_val,0.9270054712705431,0.8176732202549356,0.09676068741823685,0.07477632122747498,2198,2041,none,1.0
0.9195147549372655,0.9108494732193553,0.923918799646955,0.9471960514754416,0.9335482770736978,mask_only,0.9270054712705431,0.8176732202549356,0.09676068741823685,0.07477632122747498,2198,2041,none,1.0
0.9195147549372655,0.9108494732193553,0.923918799646955,0.9471960514754416,0.9335482770736978,none,0.9270054712705431,0.8176732202549356,0.09676068741823685,0.07477632122747498,2198,2041,none,1.0
0.9160214737879534,0.9138086713772002,0.9226787290379523,0.9491165008135003,0.9340427163486575,normal,0.9271336182730527,0.8166705086282731,0.09722965033899517,0.07502732283733361,2198,2042,none,1.0
0.9160214737879534,0.9138086713772002,0.9226787290379523,0.9491165008135003,0.9340427163486575,shuffle_val,0.9271336182730527,0.8166705086282731,0.09722965033899517,0.07502732283733361,2198,2042,none,1.0
0.9160214737879534,0.9138086713772002,0.9226787290379523,0.9491165008135003,0.9340427163486575,mask_only,0.9271336182730527,0.8166705086282731,0.09722965033899517,0.07502732283733361,2198,2042,none,1.0
0.9160214737879534,0.9138086713772002,0.9226787290379523,0.9491165008135003,0.9340427163486575,none,0.9271336182730527,0.8166705086282731,0.09722965033899517,0.07502732283733361,2198,2042,none,1.0
0.9177888442439635,0.9087143555611634,0.9238901147396293,0.9489121798024898,0.938705553400014,normal,0.927602209549452,0.8191165419838444,0.09732926286908053,0.07567674211111583,2198,2043,none,1.0
0.9177888442439635,0.9087143555611634,0.9238901147396293,0.9489121798024898,0.938705553400014,shuffle_val,0.927602209549452,0.8191165419838444,0.09732926286908053,0.07567674211111583,2198,2043,none,1.0
0.9177888442439635,0.9087143555611634,0.9238901147396293,0.9489121798024898,0.938705553400014,mask_only,0.927602209549452,0.8191165419838444,0.09732926286908053,0.07567674211111583,2198,2043,none,1.0
0.9177888442439635,0.9087143555611634,0.9238901147396293,0.9489121798024898,0.938705553400014,none,0.927602209549452,0.8191165419838444,0.09732926286908053,0.07567674211111583,2198,2043,none,1.0
0.9159669838141087,0.9098735884171346,0.9264419682259487,0.9486010737363418,0.9359060199126261,normal,0.927357926821232,0.8204497377656613,0.0981554500071469,0.07733431210013869,2198,2024,demo,1.0
0.9154599901444221,0.9099504763106429,0.9239055604589586,0.9468925128541458,0.9358041562657016,shuffle_val,0.9264025392067742,0.8193047636058196,0.09787456766611739,0.07653668846158758,2198,2024,demo,1.0
