CD_auc,CD_auprc,CD_brier,CD_ece,CD_prevalence,HYP_auc,HYP_auprc,HYP_brier,HYP_ece,HYP_prevalence,MI_auc,MI_auprc,MI_brier,MI_ece,MI_prevalence,NORM_auc,NORM_auprc,NORM_brier,NORM_ece,NORM_prevalence,STTC_auc,STTC_auprc,STTC_brier,STTC_ece,STTC_prevalence,macro_auc,macro_auprc,macro_brier,macro_ece,n_test,probability_key,seed,variant
0.920075054016148,0.831866819131585,0.09388481046029443,0.0708025628322026,0.2256596906278435,0.9097868431013816,0.692317516217269,0.08412559221357502,0.07891706174013524,0.1191992720655141,0.9242486760812003,0.8301455178828857,0.10359057418505109,0.06289355855735931,0.2502274795268426,0.9469950937732541,0.9216583278368221,0.10157527119013413,0.0746916118154053,0.4381255686988171,0.9367026165222835,0.8282909184479029,0.09507580228480092,0.07110091385319106,0.2370336669699727,0.9275616566988536,0.8208558199032929,0.09565041006677112,0.0716811417596587,2198,P_blend,2034,demo
0.9180304954323187,0.8299254654046946,0.09388450041438214,0.07356900024427261,0.2256596906278435,0.9101949403823102,0.6785483773084455,0.09005201969428153,0.09142978855367087,0.1191992720655141,0.9305825242718447,0.8424171138557596,0.10418507199545803,0.07956128406312614,0.2502274795268426,0.9499758262178332,0.9268648285432486,0.0943841053027649,0.06399421779193963,0.4381255686988171,0.9387421785314926,0.8364864460350896,0.09582018911496443,0.08014004667125477,0.2370336669699727,0.9295051929671599,0.8228484462294474,0.09566517730437021,0.07773886746485281,2198,P_blend,2035,demo
0.9137281566278761,0.8247791676490189,0.09712894105986178,0.07078752281770616,0.2256596906278435,0.9105281212541796,0.6877175630135959,0.09401921262815383,0.0962099296370604,0.1191992720655141,0.9293413503971757,0.8391553745976749,0.10215813971033942,0.06588774325238561,0.2502274795268426,0.9491686321002603,0.9278738056579128,0.10228096024576151,0.08156146215921414,0.4381255686988171,0.9327253561507902,0.823201856518338,0.09445740338173499,0.07244298933504872,0.2370336669699727,0.9270983233060563,0.8205455534873082,0.09800893140517031,0.07737792944028302,2198,P_blend,2036,demo
0.9174168909442401,0.8300902957246495,0.09412783014793069,0.06823040464523505,0.2256596906278435,0.9129964197842408,0.6775535137839882,0.09218469596601477,0.09746813425901185,0.1191992720655141,0.9236385701676963,0.8254106381141516,0.10445525855583533,0.06151970053888015,0.2502274795268426,0.9496041805928673,0.9293072137587912,0.10336319103135275,0.08225306172927899,0.4381255686988171,0.9354768191531125,0.8210400629158242,0.09649422161539795,0.07957377372386908,0.2370336669699727,0.9278265761284313,0.8166803448594809,0.0981250394633063,0.07780901497925502,2198,P_blend,2037,demo
0.9149837951556044,0.8298471606055133,0.09203735546948147,0.06359774407537043,0.2256596906278435,0.9080815090530566,0.6801530490891285,0.09413346524722692,0.09543757403346678,0.1191992720655141,0.9230814210061782,0.8285817712549751,0.09970065161949239,0.05260223115746124,0.2502274795268426,0.9473608536077793,0.9272199435353439,0.10545137601331775,0.08200763012256099,0.4381255686988171,0.9362436578434435,0.8203479253351237,0.1014898790299276,0.08297767012882469,0.2370336669699727,0.9259502473332123,0.8172299699640169,0.09856254547588922,0.07532456990353682,2198,P_blend,2038,demo
0.9212951556044123,0.8298103602110793,0.09728105619049496,0.08046565089635153,0.2256596906278435,0.9082234559333797,0.689736670771564,0.08904741165843533,0.0924083517427759,0.1191992720655141,0.9272429390997351,0.833533471835693,0.10439170471383967,0.07239435393625025,0.2502274795268426,0.9485195134973787,0.9210794304618509,0.10124475474364353,0.07767393359529179,0.4381255686988171,0.9360742666103554,0.8225465311620637,0.0968175531256055,0.07708132212013172,0.2370336669699727,0.9282710661490523,0.8193412928884503,0.0977564960864038,0.08000472245816023,2198,P_blend,2039,demo
0.9131548273378567,0.8259613557019273,0.10038673072566061,0.0871268335630106,0.2256596906278435,0.9068927039303514,0.6713560215033915,0.09199893940996574,0.0949234101267505,0.1191992720655141,0.9264000441306266,0.830856918713551,0.10817257764266709,0.08451693515139756,0.2502274795268426,0.9479174812180222,0.9224875795953322,0.09318490277449418,0.04654242262047635,0.4381255686988171,0.936438228854423,0.8186694009675759,0.10008782847343416,0.0866721997241601,0.2370336669699727,0.926160657094256,0.8138662552963556,0.09876619580524436,0.07995636023715902,2198,P_blend,2040,demo
0.9154244532049582,0.8263545719337522,0.08913613294448378,0.05705014023694092,0.2256596906278435,0.9121979685824239,0.6877919067127077,0.0812065798603924,0.07285801423959325,0.1191992720655141,0.9252824360105913,0.8278878111142594,0.10909025860950791,0.081118492606051,0.2502274795268426,0.9481478678724129,0.9265958143892209,0.10351946844301446,0.07983063223059433,0.4381255686988171,0.9352702305208666,0.8278014347057783,0.09947647634543237,0.08247274684442765,0.2370336669699727,0.9272645912382507,0.8192863077711436,0.09648578324056618,0.07466600523152143,2198,P_blend,2041,demo
0.9170686289374929,0.8276947765457452,0.09875207598428237,0.08075102290485094,0.2256596906278435,0.9145874077345277,0.6925193192643855,0.08483721518268368,0.08359400744358987,0.1191992720655141,0.9255753530450131,0.8276323882088729,0.10203471985706405,0.054821090817456425,0.2502274795268426,0.9495570942693421,0.9290315219348799,0.10342202837251031,0.08522276190662857,0.4381255686988171,0.9345875151794003,0.8236017329362494,0.09629194568473719,0.08392169786393269,0.2370336669699727,0.9282751998331552,0.8200959477780266,0.09706759701625553,0.0776621161872917,2198,P_blend,2042,demo
0.9156850574276941,0.8264061159355187,0.0959890755461024,0.07383549132793932,0.2256596906278435,0.9119180177906757,0.6846949344819403,0.08898159770166793,0.08476213353742795,0.1191992720655141,0.9303971756398941,0.8413653240395659,0.09815277998435952,0.05549137953163515,0.2502274795268426,0.9498454980009334,0.9307140387365995,0.09950529505229254,0.07126475475404312,0.4381255686988171,0.9386609165210245,0.8282165536018284,0.10029130977816139,0.08523614203948057,0.2370336669699727,0.9293013330760443,0.8222793933590905,0.09658401161251676,0.07411798023810522,2198,P_blend,2043,demo
