CD_auc,CD_auprc,CD_brier,CD_ece,CD_prevalence,HYP_auc,HYP_auprc,HYP_brier,HYP_ece,HYP_prevalence,MI_auc,MI_auprc,MI_brier,MI_ece,MI_prevalence,NORM_auc,NORM_auprc,NORM_brier,NORM_ece,NORM_prevalence,STTC_auc,STTC_auprc,STTC_brier,STTC_ece,STTC_prevalence,feature_set,features,macro_auc,macro_auprc,macro_brier,macro_ece,model,n_test,n_train
0.6344883628368903,0.32952909749288517,0.2390895750983571,0.25764068334289697,0.2256596906278435,0.6622659847959119,0.18459081553612103,0.2309123348166882,0.3405219617136381,0.1191992720655141,0.7065048543689321,0.40339843909238987,0.21840647405452418,0.20739879243810275,0.2502274795268426,0.7715880283022437,0.711853252098817,0.19553075110946902,0.0691789306255691,0.4381255686988171,0.6745204682980874,0.3566304840312915,0.2280826989024581,0.23367143740733812,0.2370336669699727,metadata8,age_z|sex01|height_z|weight_z|bmi_z|miss__height|miss__weight|miss__bmi,0.6898735397204131,0.3972004176503009,0.22240436679629932,0.22168236110550904,logistic_regression_ovr,2198,17418
0.6346619015579394,0.3311808946427499,0.23798715234997114,0.2507882547836829,0.2256596906278435,0.6629067172418144,0.20610388450204975,0.21721179968354545,0.3164136330444566,0.1191992720655141,0.6950656443071491,0.3703804843089807,0.21825444321245774,0.1975389670733586,0.2502274795268426,0.7687023093319207,0.7127405723569107,0.1975438395542398,0.06004404143563338,0.4381255686988171,0.6778321813584948,0.37961762229396806,0.22379684137236547,0.2254097043545925,0.2370336669699727,metadata8,age_z|sex01|height_z|weight_z|bmi_z|miss__height|miss__weight|miss__bmi,0.6878337507594636,0.4000046916209318,0.21895881523451594,0.21003892013834474,xgboost_ovr,2198,17418
